Pricing Table,,,,,,,
package,Priority,,,,,,
carrier,AA,,,,,,
subcode,CUU,,,,,,
result_type,UNITLESS_PTABLE_TYPE,,,,,,
name,Priority Price Test_t,,,,,,
comment,Updating stale,,,,,,
attribute_group,TS,,,,,,
Pricelines,,,,,,,
Comment,Segment matches required,Travel dates (Start),Travel dates (End),Loc1,Loc2,Sector direction,Result
Random Testing,,08/06/2026,12/05/2026,P:ACT,P:LWB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AMA,P:ROC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:SNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:MCO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AVL,P:LGA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AVL,P:ORH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BDL,P:ACY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:LEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAE,P:SMF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHA,P:SUN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:LRD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLD,P:MSN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CVG,P:AVP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DAB,P:BIL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DEN,P:SJT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ERI,P:SMF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EVV,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FAT,P:CID,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLL,P:LYH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FLL,P:TUL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FNT,P:BRO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GEG,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GJT,P:RAP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:PHX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRK,P:GRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:YUM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GSO,P:TUS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GSP,P:LEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GUC,P:PVD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:DFW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:ROA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HPN,P:RST,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:MCI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HSV,P:FNT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:SPI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ILG,P:GRK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ILG,P:LIT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:AVP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:BHM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:CVG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:GRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MAF,P:SRQ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:GSO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:STL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:ABQ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:MEM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MOB,P:PSC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MVY,P:GSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MYR,P:SGF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:ASE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:TVC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OMA,P:ART,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ORF,P:IDA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ORH,P:DCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ORH,P:TUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:SDF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:HOU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PIT,P:LEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PNS,P:COU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:EGE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PVD,P:GRR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:AVL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RFD,P:AUS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:DEN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:GRR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:BGR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROW,P:BHM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:YUM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SEA,P:ATL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SFO,P:LBB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SHD,P:COS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SHD,P:LAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SHD,P:SJC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SJC,P:TRI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SJT,P:CLL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SJT,P:ECP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:GPT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:LAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SNA,P:EYW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPS,P:PSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:STL,P:OMA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SYR,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:ANC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TRI,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TRI,P:YUM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:FAT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TVC,P:IAH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YUL,P:PNS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:ABI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:BOS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ABI,P:CID,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:BOI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ACT,P:MFR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AGS,P:PSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:BOI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:ERI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BGR,P:LGA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BIL,P:AMA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BIL,P:ROA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BIS,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:BRO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:CLT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:PNS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUR,P:GNV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BWI,P:ALB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:MCI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:LFT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:MIA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLT,P:TUS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLT,P:TVC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:OMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DAB,P:CRW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DAB,P:PDX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:BTV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ELP,P:ALB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWN,P:CVG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWN,P:TUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAR,P:ALB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLL,P:LAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FLO,P:LAS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLO,P:OMA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FLO,P:TVC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:DCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GEG,P:AVP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GEG,P:MTJ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GJT,P:SAT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRB,P:CLE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:JAX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:SCE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GTR,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:FCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:DTW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAC,P:SNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:JAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JFK,P:BNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JFK,P:RIC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:EYW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:SNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MAF,P:YYZ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MCI,P:CLT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:GSO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:YUM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MFE,P:RDU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MFR,P:MYR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:PNS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MOB,P:FCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MOB,P:PWM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MQT,P:BMI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MQT,P:YUL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSN,P:BUF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MSP,P:ONT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MYR,P:JFK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OKC,P:GRI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ONT,P:BTV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ONT,P:PDX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ORH,P:ROA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:CHA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PDX,P:MHK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHL,P:MOB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PIT,P:SPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PNS,P:IDA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:XNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSP,P:MSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PVU,P:YUM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RAP,P:ART,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RDM,P:SLC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:ATL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RNO,P:TRI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:EWR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAF,P:ATL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAN,P:SJT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBP,P:PHF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:IND,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SEA,P:DAB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SHV,P:FCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:LAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SUN,P:CLE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SUN,P:TVC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TRI,P:GRK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUL,P:LBB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:MQT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:XNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:XNA,P:ILG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:XNA,P:PSC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YYC,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:PIA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ART,P:RST,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATL,P:GNV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ATL,P:LWB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ATL,P:SHD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ATL,P:SMX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATL,P:STL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:PVU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:YUL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:GGG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AVL,P:MCO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:CLT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:DEN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:HDN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BPT,P:SDF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:ACT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BUR,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:GRI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:SJC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:BOS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:MOB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:BRO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:MSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CID,P:FCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLD,P:PDX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:CMI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CRP,P:SHV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DAY,P:BIS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:PSC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:RNO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:GSO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:GSO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWN,P:FCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAT,P:TTN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FAY,P:CLT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GPT,P:GSO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GPT,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GPT,P:ORF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRB,P:EVV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GUC,P:FWA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:GUC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:LRD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:GRK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:MDT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HSV,P:MSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAD,P:MAF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:RFD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ILM,P:HRL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IND,P:BIL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:MFR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:MHT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LWB,P:BTV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:EYW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MEM,P:MLI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MFE,P:CWA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:CRW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLI,P:JAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MOB,P:CLE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MRY,P:MFE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSP,P:YQB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSY,P:SGF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ONT,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ORD,P:SAT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHX,P:SYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PIA,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PIA,P:SPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PIT,P:FAT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PIT,P:HPN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:DAB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PWM,P:ASE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROW,P:CID,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAN,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAT,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAV,P:CRW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SDF,P:CLD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SFO,P:SYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SGF,P:BUR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SHV,P:ORF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:MYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SMX,P:CMH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPS,P:PHX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:MAF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TPA,P:FAY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TTN,P:TYS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:PIT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:XNA,P:TPA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YHZ,P:EWN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YYZ,P:MSY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABI,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:BPT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:PHL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ACT,P:LCH,From Loc1 to Loc2,1.2
